ISO,Year,Variable,Value
CAN,1971,TLA,896559.0
CAN,1972,TLA,896559.0
CAN,1973,TLA,896559.0
CAN,1974,TLA,896559.0
CAN,1975,TLA,896559.0
CAN,1976,TLA,896559.0
CAN,1977,TLA,896559.0
CAN,1978,TLA,896559.0
CAN,1979,TLA,896559.0
CAN,1980,TLA,896559.0
CAN,1981,TLA,896559.0
CAN,1982,TLA,896559.0
CAN,1983,TLA,896559.0
CAN,1984,TLA,896559.0
CAN,1985,TLA,896559.0
CAN,1986,TLA,896559.0
CAN,1987,TLA,896559.0
CAN,1988,TLA,896559.0
CAN,1989,TLA,896559.0
CAN,1990,TLA,896559.0
CAN,1991,TLA,896559.0
CAN,1992,TLA,896559.0
CAN,1993,TLA,896559.0
CAN,1994,TLA,896559.0
CAN,1995,TLA,896559.0
CAN,1996,TLA,896559.0
CAN,1997,TLA,896559.0
CAN,1998,TLA,896559.0
CAN,1999,TLA,896559.0
CAN,2000,TLA,896559.0
CAN,2001,TLA,896559.0
CAN,2002,TLA,896559.0
CAN,2003,TLA,896559.0
CAN,2004,TLA,896559.0
CAN,2005,TLA,896559.0
CAN,2006,TLA,896559.0
CAN,2007,TLA,896559.0
CAN,2008,TLA,896559.0
CAN,2009,TLA,896559.0
CAN,2010,TLA,896559.0
CAN,2011,TLA,896559.0
CAN,2012,TLA,896559.0
CAN,2013,TLA,896559.0
CAN,2014,TLA,896559.0
CAN,2015,TLA,896559.0
CAN,2016,TLA,896559.0
CAN,2017,TLA,896559.0
CAN,2018,TLA,896559.0
CYM,1961,TLA,24.0
CYM,1962,TLA,24.0
CYM,1963,TLA,24.0
CYM,1964,TLA,24.0
CYM,1965,TLA,24.0
CYM,1966,TLA,24.0
CYM,1967,TLA,24.0
CYM,1968,TLA,24.0
CYM,1969,TLA,24.0
CYM,1970,TLA,24.0
CYM,1971,TLA,24.0
CYM,1972,TLA,24.0
CYM,1973,TLA,24.0
CYM,1974,TLA,24.0
CYM,1975,TLA,24.0
CYM,1976,TLA,24.0
CYM,1977,TLA,24.0
CYM,1978,TLA,24.0
CYM,1979,TLA,24.0
CYM,1980,TLA,24.0
CYM,1981,TLA,24.0
CYM,1982,TLA,24.0
CYM,1983,TLA,24.0
CYM,1984,TLA,24.0
CYM,1985,TLA,24.0
CYM,1986,TLA,24.0
CYM,1987,TLA,24.0
CYM,1988,TLA,24.0
CYM,1989,TLA,24.0
CYM,1990,TLA,24.0
CYM,1991,TLA,24.0
CYM,1992,TLA,24.0
CYM,1993,TLA,24.0
CYM,1994,TLA,24.0
CYM,1995,TLA,24.0
CYM,1996,TLA,24.0
CYM,1997,TLA,24.0
CYM,1998,TLA,24.0
CYM,1999,TLA,24.0
CYM,2000,TLA,24.0
CYM,2001,TLA,24.0
CYM,2002,TLA,24.0
CYM,2003,TLA,24.0
CYM,2004,TLA,24.0
CYM,2005,TLA,24.0
CYM,2006,TLA,24.0
CYM,2007,TLA,24.0
CYM,2008,TLA,24.0
CYM,2009,TLA,24.0
CYM,2010,TLA,24.0
CYM,2011,TLA,24.0
CYM,2012,TLA,24.0
CYM,2013,TLA,24.0
CYM,2014,TLA,24.0
CYM,2015,TLA,24.0
CYM,2016,TLA,24.0
CYM,2017,TLA,24.0
CYM,2018,TLA,24.0
CAF,1961,TLA,62298.0
CAF,1962,TLA,62298.0
CAF,1963,TLA,62298.0
CAF,1964,TLA,62298.0
CAF,1965,TLA,62298.0
CAF,1966,TLA,62298.0
CAF,1967,TLA,62298.0
CAF,1968,TLA,62298.0
CAF,1969,TLA,62298.0
CAF,1970,TLA,62298.0
CAF,1971,TLA,62298.0
CAF,1972,TLA,62298.0
CAF,1973,TLA,62298.0
CAF,1974,TLA,62298.0
CAF,1975,TLA,62298.0
CAF,1976,TLA,62298.0
CAF,1977,TLA,62298.0
CAF,1978,TLA,62298.0
CAF,1979,TLA,62298.0
CAF,1980,TLA,62298.0
CAF,1981,TLA,62298.0
CAF,1982,TLA,62298.0
CAF,1983,TLA,62298.0
CAF,1984,TLA,62298.0
CAF,1985,TLA,62298.0
CAF,1986,TLA,62298.0
CAF,1987,TLA,62298.0
CAF,1988,TLA,62298.0
CAF,1989,TLA,62298.0
CAF,1990,TLA,62298.0
CAF,1991,TLA,62298.0
CAF,1992,TLA,62298.0
CAF,1993,TLA,62298.0
CAF,1994,TLA,62298.0
CAF,1995,TLA,62298.0
CAF,1996,TLA,62298.0
CAF,1997,TLA,62298.0
CAF,1998,TLA,62298.0
CAF,1999,TLA,62298.0
CAF,2000,TLA,62298.0
CAF,2001,TLA,62298.0
CAF,2002,TLA,62298.0
CAF,2003,TLA,62298.0
CAF,2004,TLA,62298.0
CAF,2005,TLA,62298.0
CAF,2006,TLA,62298.0
CAF,2007,TLA,62298.0
CAF,2008,TLA,62298.0
CAF,2009,TLA,62298.0
CAF,2010,TLA,62298.0
CAF,2011,TLA,62298.0
CAF,2012,TLA,62298.0
CAF,2013,TLA,62298.0
CAF,2014,TLA,62298.0
CAF,2015,TLA,62298.0
CAF,2016,TLA,62298.0
CAF,2017,TLA,62298.0
CAF,2018,TLA,62298.0
TCD,1961,TLA,126000.0
TCD,1962,TLA,126000.0
TCD,1963,TLA,126000.0
TCD,1964,TLA,126000.0
TCD,1965,TLA,126000.0
TCD,1966,TLA,126000.0
TCD,1967,TLA,126000.0
TCD,1968,TLA,126000.0
TCD,1969,TLA,126000.0
TCD,1970,TLA,126000.0
TCD,1971,TLA,126000.0
TCD,1972,TLA,126000.0
TCD,1973,TLA,126000.0
TCD,1974,TLA,125960.0
TCD,1975,TLA,125920.0
TCD,1976,TLA,125920.0
TCD,1977,TLA,125920.0
TCD,1978,TLA,125920.0
TCD,1979,TLA,125920.0
TCD,1980,TLA,125920.0
TCD,1981,TLA,125920.0
TCD,1982,TLA,125920.0
TCD,1983,TLA,125920.0
TCD,1984,TLA,125920.0
TCD,1985,TLA,125920.0
TCD,1986,TLA,125920.0
TCD,1987,TLA,125920.0
TCD,1988,TLA,125920.0
TCD,1989,TLA,125920.0
TCD,1990,TLA,125920.0
TCD,1991,TLA,125920.0
TCD,1992,TLA,125920.0
TCD,1993,TLA,125920.0
TCD,1994,TLA,125920.0
TCD,1995,TLA,125920.0
TCD,1996,TLA,125920.0
TCD,1997,TLA,125920.0
TCD,1998,TLA,125920.0
TCD,1999,TLA,125920.0
TCD,2000,TLA,125920.0
TCD,2001,TLA,125920.0
TCD,2002,TLA,125920.0
TCD,2003,TLA,125920.0
TCD,2004,TLA,125920.0
TCD,2005,TLA,125920.0
TCD,2006,TLA,125920.0
TCD,2007,TLA,125920.0
TCD,2008,TLA,125920.0
TCD,2009,TLA,125920.0
TCD,2010,TLA,125920.0
TCD,2011,TLA,125920.0
TCD,2012,TLA,125920.0
TCD,2013,TLA,125920.0
TCD,2014,TLA,125920.0
TCD,2015,TLA,125920.0
TCD,2016,TLA,125920.0
TCD,2017,TLA,125920.0
TCD,2018,TLA,125920.0
CHL,1961,TLA,74353.2
CHL,1962,TLA,74353.2
CHL,1963,TLA,74353.2
CHL,1964,TLA,74353.2
CHL,1965,TLA,74353.2
CHL,1966,TLA,74353.2
CHL,1967,TLA,74353.2
CHL,1968,TLA,74353.2
CHL,1969,TLA,74353.2
CHL,1970,TLA,74353.2
CHL,1971,TLA,74353.2
CHL,1972,TLA,74353.2
CHL,1973,TLA,74353.2
CHL,1974,TLA,74353.2
CHL,1975,TLA,74353.2
CHL,1976,TLA,74353.2
CHL,1977,TLA,74353.2
CHL,1978,TLA,74353.2
CHL,1979,TLA,74353.2
CHL,1980,TLA,74353.2
CHL,1981,TLA,74353.2
CHL,1982,TLA,74353.2
CHL,1983,TLA,74353.2
CHL,1984,TLA,74353.2
CHL,1985,TLA,74353.2
CHL,1986,TLA,74353.2
CHL,1987,TLA,74353.2
CHL,1988,TLA,74353.2
CHL,1989,TLA,74353.2
CHL,1990,TLA,74353.2
CHL,1991,TLA,74353.2
CHL,1992,TLA,74353.2
CHL,1993,TLA,74353.2
CHL,1994,TLA,74353.2
CHL,1995,TLA,74353.2
CHL,1996,TLA,74353.2
CHL,1997,TLA,74353.2
CHL,1998,TLA,74353.2
CHL,1999,TLA,74353.2
CHL,2000,TLA,74353.2
CHL,2001,TLA,74353.2
CHL,2002,TLA,74353.2
CHL,2003,TLA,74353.2
CHL,2004,TLA,74353.2
CHL,2005,TLA,74353.2
CHL,2006,TLA,74353.2
CHL,2007,TLA,74353.2
CHL,2008,TLA,74353.2
CHL,2009,TLA,74353.2
CHL,2010,TLA,74353.2
CHL,2011,TLA,74353.2
CHL,2012,TLA,74353.2
CHL,2013,TLA,74353.2
CHL,2014,TLA,74353.2
CHL,2015,TLA,74353.2
CHL,2016,TLA,74353.2
CHL,2017,TLA,74353.2
CHL,2018,TLA,74353.2
HKG,1961,TLA,102.0
HKG,1962,TLA,102.0
HKG,1963,TLA,102.0
HKG,1964,TLA,102.0
HKG,1965,TLA,102.0
HKG,1966,TLA,102.0
HKG,1967,TLA,102.0
HKG,1968,TLA,102.0
HKG,1969,TLA,102.0
HKG,1970,TLA,102.0
HKG,1971,TLA,102.0
HKG,1972,TLA,102.0
HKG,1973,TLA,102.0
HKG,1974,TLA,102.0
HKG,1975,TLA,101.0
HKG,1976,TLA,101.0
HKG,1977,TLA,100.0
HKG,1978,TLA,100.0
HKG,1979,TLA,100.0
HKG,1980,TLA,100.0
HKG,1981,TLA,100.0
HKG,1982,TLA,99.0
HKG,1983,TLA,99.0
HKG,1984,TLA,99.0
HKG,1985,TLA,99.0
HKG,1986,TLA,99.0
HKG,1987,TLA,99.0
HKG,1988,TLA,99.0
HKG,1989,TLA,99.0
HKG,1990,TLA,99.0
HKG,1991,TLA,99.0
HKG,1992,TLA,99.0
HKG,1993,TLA,99.0
HKG,1994,TLA,99.0
HKG,1995,TLA,105.0
HKG,1996,TLA,105.0
HKG,1997,TLA,105.0
HKG,1998,TLA,105.0
HKG,1999,TLA,105.0
