ISO,Year,FL
MRT,2016,334.6
MRT,2017,329.2
MRT,2018,323.7
MSR,1961,0.0
MSR,1962,0.0
MSR,1963,0.0
MSR,1964,0.0
MSR,1965,0.0
MSR,1966,0.0
MSR,1967,0.0
MSR,1968,0.0
MSR,1969,0.0
MSR,1970,0.0
MSR,1971,0.0
MSR,1972,0.0
MSR,1973,0.0
MSR,1974,0.0
MSR,1975,0.0
MSR,1976,0.0
MSR,1977,0.0
MSR,1978,0.0
MSR,1979,0.0
MSR,1980,0.0
MSR,1981,0.0
MSR,1982,0.0
MSR,1983,0.0
MSR,1984,0.0
MSR,1985,0.0
MSR,1986,0.0
MSR,1987,0.0
MSR,1988,0.0
MSR,1989,0.0
MSR,1990,3.5
MSR,1991,3.4
MSR,1992,3.3
MSR,1993,3.2
MSR,1994,3.1
MSR,1995,3.0
MSR,1996,2.9
MSR,1997,2.8
MSR,1998,2.7
MSR,1999,2.6
MSR,2000,2.5
MSR,2001,2.5
MSR,2002,2.5
MSR,2003,2.5
MSR,2004,2.5
MSR,2005,2.5
MSR,2006,2.5
MSR,2007,2.5
MSR,2008,2.5
MSR,2009,2.5
MSR,2010,2.5
MSR,2011,2.5
MSR,2012,2.5
MSR,2013,2.5
MSR,2014,2.5
MSR,2015,2.5
MSR,2016,2.5
MSR,2017,2.5
MSR,2018,2.5
MTQ,1961,0.0
MTQ,1962,0.0
MTQ,1963,0.0
MTQ,1964,0.0
MTQ,1965,0.0
MTQ,1966,0.0
MTQ,1967,0.0
MTQ,1968,0.0
MTQ,1969,0.0
MTQ,1970,0.0
MTQ,1971,0.0
MTQ,1972,0.0
MTQ,1973,0.0
MTQ,1974,0.0
MTQ,1975,0.0
MTQ,1976,0.0
MTQ,1977,0.0
MTQ,1978,0.0
MTQ,1979,0.0
MTQ,1980,0.0
MTQ,1981,0.0
MTQ,1982,0.0
MTQ,1983,0.0
MTQ,1984,0.0
MTQ,1985,0.0
MTQ,1986,0.0
MTQ,1987,0.0
MTQ,1988,0.0
MTQ,1989,0.0
MTQ,1990,47.84
MTQ,1991,47.93
MTQ,1992,48.02
MTQ,1993,48.11
MTQ,1994,48.2
MTQ,1995,48.29
MTQ,1996,48.38
MTQ,1997,48.47
MTQ,1998,48.56
MTQ,1999,48.65
MTQ,2000,48.74
MTQ,2001,48.895
MTQ,2002,49.05
MTQ,2003,49.205
MTQ,2004,49.36
MTQ,2005,49.515
MTQ,2006,49.67
MTQ,2007,49.825
MTQ,2008,49.98
MTQ,2009,50.135
MTQ,2010,50.29
MTQ,2011,50.49
MTQ,2012,50.69
MTQ,2013,50.89
MTQ,2014,51.09
MTQ,2015,51.29
MTQ,2016,51.49
MTQ,2017,51.689
MTQ,2018,51.89
MUS,1961,0.0
MUS,1962,0.0
MUS,1963,0.0
MUS,1964,0.0
MUS,1965,0.0
MUS,1966,0.0
MUS,1967,0.0
MUS,1968,0.0
MUS,1969,0.0
MUS,1970,0.0
MUS,1971,0.0
MUS,1972,0.0
MUS,1973,0.0
MUS,1974,0.0
MUS,1975,0.0
MUS,1976,0.0
MUS,1977,0.0
MUS,1978,0.0
MUS,1979,0.0
MUS,1980,0.0
MUS,1981,0.0
MUS,1982,0.0
MUS,1983,0.0
MUS,1984,0.0
MUS,1985,0.0
MUS,1986,0.0
MUS,1987,0.0
MUS,1988,0.0
MUS,1989,0.0
MUS,1990,41.07
MUS,1991,41.156
MUS,1992,41.242
MUS,1993,41.328
MUS,1994,41.414
MUS,1995,41.5
MUS,1996,41.586
MUS,1997,41.672
MUS,1998,41.758
MUS,1999,41.844
MUS,2000,41.93
MUS,2001,41.576
MUS,2002,41.222
MUS,2003,40.868
MUS,2004,40.514
MUS,2005,40.16
MUS,2006,39.806
MUS,2007,39.452
MUS,2008,39.098
MUS,2009,38.744
MUS,2010,38.39
MUS,2011,38.372
MUS,2012,38.354
MUS,2013,38.336
MUS,2014,38.318
MUS,2015,38.3
MUS,2016,38.29
MUS,2017,38.65
MUS,2018,38.69
MWI,1961,0.0
MWI,1962,0.0
MWI,1963,0.0
MWI,1964,0.0
MWI,1965,0.0
MWI,1966,0.0
MWI,1967,0.0
MWI,1968,0.0
MWI,1969,0.0
MWI,1970,0.0
MWI,1971,0.0
MWI,1972,0.0
MWI,1973,0.0
MWI,1974,0.0
MWI,1975,0.0
MWI,1976,0.0
MWI,1977,0.0
MWI,1978,0.0
MWI,1979,0.0
MWI,1980,0.0
MWI,1981,0.0
MWI,1982,0.0
MWI,1983,0.0
MWI,1984,0.0
MWI,1985,0.0
MWI,1986,0.0
MWI,1987,0.0
MWI,1988,0.0
MWI,1989,0.0
MWI,1990,3501.7
MWI,1991,3459.7
MWI,1992,3417.7
MWI,1993,3375.7
MWI,1994,3333.7
MWI,1995,3291.7
MWI,1996,3249.7
MWI,1997,3207.7
MWI,1998,3165.7
MWI,1999,3123.7
MWI,2000,3081.7
MWI,2001,3039.7
MWI,2002,2997.7
MWI,2003,2955.7
MWI,2004,2913.7
MWI,2005,2871.7
MWI,2006,2829.7
MWI,2007,2787.7
MWI,2008,2745.7
MWI,2009,2703.7
MWI,2010,2661.7
MWI,2011,2619.7
MWI,2012,2577.7
MWI,2013,2535.7
MWI,2014,2493.7
MWI,2015,2451.7
MWI,2016,2409.7
MWI,2017,2367.7
MWI,2018,2325.7
MYS,1961,0.0
MYS,1962,0.0
MYS,1963,0.0
MYS,1964,0.0
MYS,1965,0.0
MYS,1966,0.0
MYS,1967,0.0
MYS,1968,0.0
MYS,1969,0.0
MYS,1970,0.0
MYS,1971,0.0
MYS,1972,0.0
MYS,1973,0.0
MYS,1974,0.0
MYS,1975,0.0
MYS,1976,0.0
MYS,1977,0.0
MYS,1978,0.0
MYS,1979,0.0
MYS,1980,0.0
MYS,1981,0.0
MYS,1982,0.0
MYS,1983,0.0
MYS,1984,0.0
MYS,1985,0.0
MYS,1986,0.0
MYS,1987,0.0
MYS,1988,0.0
MYS,1989,0.0
MYS,1990,20618.5
MYS,1991,20525.785
MYS,1992,20433.07
MYS,1993,20340.355
MYS,1994,20247.64
MYS,1995,20154.925
MYS,1996,20062.21
MYS,1997,19969.495
MYS,1998,19876.78
MYS,1999,19784.065
MYS,2000,19691.35
MYS,2001,19616.98
MYS,2002,19542.61
MYS,2003,19468.24
MYS,2004,19393.87
MYS,2005,19319.5
MYS,2006,19245.13
MYS,2007,19170.76
MYS,2008,19096.39
MYS,2009,19022.02
MYS,2010,18947.65
MYS,2011,19050.964
MYS,2012,19154.278
MYS,2013,19257.592
MYS,2014,19360.906
MYS,2015,19464.22
MYS,2016,19314.64
MYS,2017,19264.49
MYS,2018,19214.34
MYT,1961,0.0
MYT,1962,0.0
MYT,1963,0.0
MYT,1964,0.0
MYT,1965,0.0
MYT,1966,0.0
MYT,1967,0.0
MYT,1968,0.0
MYT,1969,0.0
MYT,1970,0.0
MYT,1971,0.0
MYT,1972,0.0
MYT,1973,0.0
MYT,1974,0.0
MYT,1975,0.0
MYT,1976,0.0
MYT,1977,0.0
MYT,1978,0.0
MYT,1979,0.0
MYT,1980,0.0
MYT,1981,0.0
MYT,1982,0.0
MYT,1983,0.0
MYT,1984,0.0
MYT,1985,0.0
MYT,1986,0.0
MYT,1987,0.0
MYT,1988,0.0
MYT,1989,0.0
MYT,1990,19.1
MYT,1991,18.757
MYT,1992,18.414
MYT,1993,18.071
MYT,1994,17.728
MYT,1995,17.385
MYT,1996,17.042
MYT,1997,16.699
MYT,1998,16.356
MYT,1999,16.013
MYT,2000,15.67
MYT,2001,15.544
MYT,2002,15.418
MYT,2003,15.292
MYT,2004,15.166
MYT,2005,15.04
MYT,2006,14.914
MYT,2007,14.788
MYT,2008,14.662
MYT,2009,14.536
MYT,2010,14.41
MYT,2011,14.356
MYT,2012,14.302
MYT,2013,14.248
MYT,2014,14.194
MYT,2015,14.14
MYT,2016,14.0864
MYT,2017,14.04
MYT,2018,13.99
NAM,1961,0.0
NAM,1962,0.0
NAM,1963,0.0
NAM,1964,0.0
NAM,1965,0.0
NAM,1966,0.0
NAM,1967,0.0
NAM,1968,0.0
NAM,1969,0.0
NAM,1970,0.0
NAM,1971,0.0
NAM,1972,0.0
NAM,1973,0.0
NAM,1974,0.0
NAM,1975,0.0
NAM,1976,0.0
NAM,1977,0.0
NAM,1978,0.0
NAM,1979,0.0
NAM,1980,0.0
NAM,1981,0.0
NAM,1982,0.0
NAM,1983,0.0
NAM,1984,0.0
NAM,1985,0.0
NAM,1986,0.0
NAM,1987,0.0
NAM,1988,0.0
NAM,1989,0.0
NAM,1990,8769.17
NAM,1991,8698.1614
NAM,1992,8627.1528
NAM,1993,8556.1442
NAM,1994,8485.1356
NAM,1995,8414.127
NAM,1996,8343.1184
NAM,1997,8272.1098
NAM,1998,8201.1012
NAM,1999,8130.0926
NAM,2000,8059.084
NAM,2001,7988.0746
NAM,2002,7917.0652
NAM,2003,7846.0558
NAM,2004,7775.0464
NAM,2005,7704.037
NAM,2006,7633.0276
NAM,2007,7562.0182
NAM,2008,7491.0088
NAM,2009,7419.9994
NAM,2010,7348.99
NAM,2011,7277.982
NAM,2012,7206.974
NAM,2013,7135.966
NAM,2014,7064.958
NAM,2015,6993.95
NAM,2016,6922.94
NAM,2017,6851.93
NAM,2018,6780.92
NCL,1961,0.0
NCL,1962,0.0
NCL,1963,0.0
NCL,1964,0.0
NCL,1965,0.0
NCL,1966,0.0
NCL,1967,0.0
NCL,1968,0.0
NCL,1969,0.0
NCL,1970,0.0
NCL,1971,0.0
NCL,1972,0.0
NCL,1973,0.0
NCL,1974,0.0
NCL,1975,0.0
NCL,1976,0.0
NCL,1977,0.0
NCL,1978,0.0
NCL,1979,0.0
NCL,1980,0.0
NCL,1981,0.0
NCL,1982,0.0
NCL,1983,0.0
NCL,1984,0.0
NCL,1985,0.0
NCL,1986,0.0
NCL,1987,0.0
NCL,1988,0.0
NCL,1989,0.0
NCL,1990,831.13
NCL,1991,831.802
NCL,1992,832.474
NCL,1993,833.146
NCL,1994,833.818
NCL,1995,834.49
NCL,1996,835.162
NCL,1997,835.834
NCL,1998,836.506
NCL,1999,837.178
NCL,2000,837.85
NCL,2001,837.967
NCL,2002,838.084
NCL,2003,838.201
NCL,2004,838.318
NCL,2005,838.435
NCL,2006,838.552
NCL,2007,838.669
NCL,2008,838.786
NCL,2009,838.903
NCL,2010,839.02
NCL,2011,838.92
NCL,2012,838.82
NCL,2013,838.72
NCL,2014,838.62
NCL,2015,838.52
NCL,2016,838.42
NCL,2017,838.32
NCL,2018,838.22
NER,1961,0.0
NER,1962,0.0
NER,1963,0.0
NER,1964,0.0
NER,1965,0.0
NER,1966,0.0
NER,1967,0.0
NER,1968,0.0
NER,1969,0.0
NER,1970,0.0
NER,1971,0.0
NER,1972,0.0
NER,1973,0.0
NER,1974,0.0
NER,1975,0.0
NER,1976,0.0
NER,1977,0.0
NER,1978,0.0
NER,1979,0.0
NER,1980,0.0
NER,1981,0.0
NER,1982,0.0
NER,1983,0.0
NER,1984,0.0
NER,1985,0.0
NER,1986,0.0
NER,1987,0.0
NER,1988,0.0
NER,1989,0.0
NER,1990,1945.0
NER,1991,1883.31
NER,1992,1821.62
NER,1993,1759.93
NER,1994,1698.24
NER,1995,1636.55
NER,1996,1574.86
NER,1997,1513.17
NER,1998,1451.48
NER,1999,1389.79
NER,2000,1328.1
NER,2001,1315.68
NER,2002,1303.26
NER,2003,1290.84
NER,2004,1278.42
NER,2005,1266.0
NER,2006,1253.58
NER,2007,1241.16
NER,2008,1228.74
NER,2009,1216.32
NER,2010,1203.9
NER,2011,1191.48
NER,2012,1179.06
NER,2013,1166.64
NER,2014,1154.22
NER,2015,1141.8
NER,2016,1129.38
NER,2017,1116.96
NER,2018,1104.54
NFK,1961,0.0
NFK,1962,0.0
NFK,1963,0.0
NFK,1964,0.0
NFK,1965,0.0
NFK,1966,0.0
NFK,1967,0.0
NFK,1968,0.0
NFK,1969,0.0
NFK,1970,0.0
NFK,1971,0.0
NFK,1972,0.0
NFK,1973,0.0
NFK,1974,0.0
NFK,1975,0.0
NFK,1976,0.0
NFK,1977,0.0
NFK,1978,0.0
NFK,1979,0.0
NFK,1980,0.0
NFK,1981,0.0
NFK,1982,0.0
NFK,1983,0.0
NFK,1984,0.0
NFK,1985,0.0
NFK,1986,0.0
NFK,1987,0.0
NFK,1988,0.0
NFK,1989,0.0
NFK,1990,0.49
NFK,1991,0.49
NFK,1992,0.49
NFK,1993,0.49
NFK,1994,0.49
NFK,1995,0.49
NFK,1996,0.49
NFK,1997,0.49
NFK,1998,0.49
NFK,1999,0.49
NFK,2000,0.49
NFK,2001,0.49
NFK,2002,0.49
NFK,2003,0.49
NFK,2004,0.49
NFK,2005,0.49
NFK,2006,0.49
NFK,2007,0.49
NFK,2008,0.49
NFK,2009,0.49
NFK,2010,0.49
NFK,2011,0.49
NFK,2012,0.49
NFK,2013,0.49
NFK,2014,0.49
NFK,2015,0.49
NFK,2016,0.49
NFK,2017,0.49
NFK,2018,0.49
NGA,1961,0.0
NGA,1962,0.0
NGA,1963,0.0
NGA,1964,0.0
NGA,1965,0.0
NGA,1966,0.0
NGA,1967,0.0
NGA,1968,0.0
NGA,1969,0.0
NGA,1970,0.0
NGA,1971,0.0
NGA,1972,0.0
NGA,1973,0.0
NGA,1974,0.0
NGA,1975,0.0
NGA,1976,0.0
NGA,1977,0.0
NGA,1978,0.0
NGA,1979,0.0
NGA,1980,0.0
NGA,1981,0.0
NGA,1982,0.0
NGA,1983,0.0
NGA,1984,0.0
NGA,1985,0.0
NGA,1986,0.0
NGA,1987,0.0
NGA,1988,0.0
NGA,1989,0.0
NGA,1990,26526.09
NGA,1991,26362.785
NGA,1992,26199.48
NGA,1993,26036.175
NGA,1994,25872.87
NGA,1995,25709.565
NGA,1996,25546.26
NGA,1997,25382.955
NGA,1998,25219.65
NGA,1999,25056.345
NGA,2000,24893.04
NGA,2001,24729.734
NGA,2002,24566.428
NGA,2003,24403.122
NGA,2004,24239.816
NGA,2005,24076.51
NGA,2006,23913.204
NGA,2007,23749.898
NGA,2008,23586.592
NGA,2009,23423.286
NGA,2010,23259.98
NGA,2011,23096.674
NGA,2012,22933.368
NGA,2013,22770.062
NGA,2014,22606.756
NGA,2015,22443.45
NGA,2016,22280.1479
NGA,2017,22116.85
NGA,2018,21953.55
NIC,1961,0.0
NIC,1962,0.0
NIC,1963,0.0
NIC,1964,0.0
NIC,1965,0.0
NIC,1966,0.0
NIC,1967,0.0
NIC,1968,0.0
NIC,1969,0.0
NIC,1970,0.0
NIC,1971,0.0
NIC,1972,0.0
NIC,1973,0.0
NIC,1974,0.0
NIC,1975,0.0
NIC,1976,0.0
NIC,1977,0.0
NIC,1978,0.0
NIC,1979,0.0
NIC,1980,0.0
NIC,1981,0.0
NIC,1982,0.0
NIC,1983,0.0
NIC,1984,0.0
NIC,1985,0.0
NIC,1986,0.0
NIC,1987,0.0
NIC,1988,0.0
NIC,1989,0.0
NIC,1990,6399.32
NIC,1991,6299.32
NIC,1992,6199.32
NIC,1993,6099.32
NIC,1994,5999.32
NIC,1995,5899.32
NIC,1996,5799.32
NIC,1997,5699.32
NIC,1998,5599.32
NIC,1999,5499.32
NIC,2000,5399.32
NIC,2001,5278.203
NIC,2002,5157.086
NIC,2003,5035.969
NIC,2004,4914.852
NIC,2005,4793.735
NIC,2006,4672.618
NIC,2007,4551.501
NIC,2008,4430.384
NIC,2009,4309.267
NIC,2010,4188.15
NIC,2011,4132.026
NIC,2012,4075.902
NIC,2013,4019.778
NIC,2014,3963.654
NIC,2015,3907.53
NIC,2016,3807.53
NIC,2017,3707.53
NIC,2018,3607.53
NIU,1961,0.0
NIU,1962,0.0
NIU,1963,0.0
NIU,1964,0.0
NIU,1965,0.0
NIU,1966,0.0
NIU,1967,0.0
NIU,1968,0.0
NIU,1969,0.0
NIU,1970,0.0
NIU,1971,0.0
NIU,1972,0.0
NIU,1973,0.0
NIU,1974,0.0
NIU,1975,0.0
NIU,1976,0.0
NIU,1977,0.0
NIU,1978,0.0
NIU,1979,0.0
NIU,1980,0.0
NIU,1981,0.0
NIU,1982,0.0
NIU,1983,0.0
NIU,1984,0.0
NIU,1985,0.0
NIU,1986,0.0
NIU,1987,0.0
NIU,1988,0.0
NIU,1989,0.0
NIU,1990,18.93
NIU,1991,18.92
NIU,1992,18.91
NIU,1993,18.9
NIU,1994,18.89
NIU,1995,18.88
NIU,1996,18.87
NIU,1997,18.86
NIU,1998,18.85
NIU,1999,18.84
NIU,2000,18.83
NIU,2001,18.824
NIU,2002,18.818
NIU,2003,18.812
NIU,2004,18.806
NIU,2005,18.8
NIU,2006,18.794
NIU,2007,18.788
NIU,2008,18.782
NIU,2009,18.776
NIU,2010,18.77
NIU,2011,18.78
NIU,2012,18.79
NIU,2013,18.8
NIU,2014,18.81
NIU,2015,18.82
NIU,2016,18.83
NIU,2017,18.84
NIU,2018,18.85
NLD,1961,0.0
NLD,1962,0.0
NLD,1963,0.0
NLD,1964,0.0
NLD,1965,0.0
NLD,1966,0.0
NLD,1967,0.0
NLD,1968,0.0
NLD,1969,0.0
NLD,1970,0.0
NLD,1971,0.0
NLD,1972,0.0
NLD,1973,0.0
NLD,1974,0.0
NLD,1975,0.0
NLD,1976,0.0
NLD,1977,0.0
NLD,1978,0.0
NLD,1979,0.0
NLD,1980,0.0
NLD,1981,0.0
NLD,1982,0.0
NLD,1983,0.0
NLD,1984,0.0
NLD,1985,0.0
NLD,1986,0.0
NLD,1987,0.0
NLD,1988,0.0
NLD,1989,0.0
NLD,1990,345.33
NLD,1991,346.747
NLD,1992,348.164
NLD,1993,349.581
NLD,1994,350.998
NLD,1995,352.415
NLD,1996,353.832
NLD,1997,355.249
NLD,1998,356.666
NLD,1999,358.083
NLD,2000,359.5
NLD,2001,360.898
NLD,2002,362.296
NLD,2003,363.694
NLD,2004,365.092
NLD,2005,366.49
NLD,2006,367.888
NLD,2007,369.286
NLD,2008,370.684
NLD,2009,372.082
NLD,2010,373.48
NLD,2011,371.75
NLD,2012,370.02
NLD,2013,368.29
NLD,2014,366.56
NLD,2015,364.83
NLD,2016,365.76
NLD,2017,366.7
NLD,2018,367.63
NOR,1961,0.0
NOR,1962,0.0
NOR,1963,0.0
NOR,1964,0.0
NOR,1965,0.0
NOR,1966,0.0
NOR,1967,0.0
NOR,1968,0.0
NOR,1969,0.0
NOR,1970,0.0
NOR,1971,0.0
NOR,1972,0.0
NOR,1973,0.0
NOR,1974,0.0
NOR,1975,0.0
NOR,1976,0.0
NOR,1977,0.0
NOR,1978,0.0
NOR,1979,0.0
NOR,1980,0.0
NOR,1981,0.0
NOR,1982,0.0
NOR,1983,0.0
NOR,1984,0.0
NOR,1985,0.0
NOR,1986,0.0
NOR,1987,0.0
NOR,1988,0.0
NOR,1989,0.0
NOR,1990,12132.0
NOR,1991,12130.1
NOR,1992,12128.2
NOR,1993,12126.3
NOR,1994,12124.4
NOR,1995,12122.5
NOR,1996,12120.6
NOR,1997,12118.7
NOR,1998,12116.8
NOR,1999,12114.9
NOR,2000,12113.0
NOR,2001,12111.9
NOR,2002,12110.8
NOR,2003,12109.7
NOR,2004,12108.6
NOR,2005,12107.5
NOR,2006,12106.4
NOR,2007,12105.3
NOR,2008,12104.2
NOR,2009,12103.1
NOR,2010,12102.0
NOR,2011,12109.8
NOR,2012,12117.6
NOR,2013,12125.4
NOR,2014,12133.2
NOR,2015,12141.0
NOR,2016,12148.8
NOR,2017,12156.6
NOR,2018,12164.4
NPL,1961,0.0
NPL,1962,0.0
NPL,1963,0.0
NPL,1964,0.0
NPL,1965,0.0
NPL,1966,0.0
NPL,1967,0.0
NPL,1968,0.0
NPL,1969,0.0
NPL,1970,0.0
NPL,1971,0.0
NPL,1972,0.0
NPL,1973,0.0
NPL,1974,0.0
NPL,1975,0.0
NPL,1976,0.0
NPL,1977,0.0
NPL,1978,0.0
NPL,1979,0.0
NPL,1980,0.0
NPL,1981,0.0
NPL,1982,0.0
NPL,1983,0.0
NPL,1984,0.0
NPL,1985,0.0
NPL,1986,0.0
NPL,1987,0.0
NPL,1988,0.0
NPL,1989,0.0
NPL,1990,5672.0
NPL,1991,5682.876
NPL,1992,5693.752
NPL,1993,5704.628
NPL,1994,5715.504
NPL,1995,5726.38
NPL,1996,5737.256
NPL,1997,5748.132
NPL,1998,5759.008
NPL,1999,5769.884
NPL,2000,5780.76
NPL,2001,5798.887
NPL,2002,5817.014
NPL,2003,5835.141
NPL,2004,5853.268
NPL,2005,5871.395
NPL,2006,5889.522
NPL,2007,5907.649
NPL,2008,5925.776
NPL,2009,5943.903
NPL,2010,5962.03
NPL,2011,5962.03
NPL,2012,5962.03
NPL,2013,5962.03
NPL,2014,5962.03
NPL,2015,5962.03
NPL,2016,5962.03
NPL,2017,5962.03
NPL,2018,5962.03
NRU,1961,0.0
NRU,1962,0.0
NRU,1963,0.0
NRU,1964,0.0
NRU,1965,0.0
NRU,1966,0.0
NRU,1967,0.0
NRU,1968,0.0
NRU,1969,0.0
NRU,1970,0.0
NRU,1971,0.0
NRU,1972,0.0
NRU,1973,0.0
NRU,1974,0.0
NRU,1975,0.0
NRU,1976,0.0
NRU,1977,0.0
NRU,1978,0.0
NRU,1979,0.0
NRU,1980,0.0
NRU,1981,0.0
NRU,1982,0.0
NRU,1983,0.0
NRU,1984,0.0
NRU,1985,0.0
NRU,1986,0.0
NRU,1987,0.0
NRU,1988,0.0
NRU,1989,0.0
NRU,1990,0.0
NRU,1991,0.0
NRU,1992,0.0
NRU,1993,0.0
NRU,1994,0.0
NRU,1995,0.0
NRU,1996,0.0
NRU,1997,0.0
NRU,1998,0.0
NRU,1999,0.0
NRU,2000,0.0
NRU,2001,0.0
NRU,2002,0.0
NRU,2003,0.0
NRU,2004,0.0
NRU,2005,0.0
NRU,2006,0.0
NRU,2007,0.0
NRU,2008,0.0
NRU,2009,0.0
NRU,2010,0.0
NRU,2011,0.0
NRU,2012,0.0
NRU,2013,0.0
NRU,2014,0.0
NRU,2015,0.0
NRU,2016,0.0
NRU,2017,0.0
NRU,2018,0.0
NZL,1961,0.0
NZL,1962,0.0
NZL,1963,0.0
NZL,1964,0.0
NZL,1965,0.0
NZL,1966,0.0
NZL,1967,0.0
NZL,1968,0.0
NZL,1969,0.0
NZL,1970,0.0
NZL,1971,0.0
NZL,1972,0.0
NZL,1973,0.0
NZL,1974,0.0
NZL,1975,0.0
NZL,1976,0.0
NZL,1977,0.0
NZL,1978,0.0
NZL,1979,0.0
NZL,1980,0.0
NZL,1981,0.0
NZL,1982,0.0
NZL,1983,0.0
NZL,1984,0.0
NZL,1985,0.0
NZL,1986,0.0
NZL,1987,0.0
NZL,1988,0.0
NZL,1989,0.0
NZL,1990,9372.27
NZL,1991,9420.087
NZL,1992,9467.904
NZL,1993,9515.721
NZL,1994,9563.538
NZL,1995,9611.355
NZL,1996,9659.172
NZL,1997,9706.989
NZL,1998,9754.806
NZL,1999,9802.623
NZL,2000,9850.44
NZL,2001,9850.208
NZL,2002,9849.976
NZL,2003,9849.744
NZL,2004,9849.512
NZL,2005,9849.28
NZL,2006,9849.048
NZL,2007,9848.816
NZL,2008,9848.584
NZL,2009,9848.352
NZL,2010,9848.12
NZL,2011,9847.818
NZL,2012,9847.516
NZL,2013,9847.214
NZL,2014,9846.912
NZL,2015,9846.61
NZL,2016,9846.75
NZL,2017,9850.85
NZL,2018,9855.15
OMN,1961,0.0
OMN,1962,0.0
OMN,1963,0.0
OMN,1964,0.0
OMN,1965,0.0
OMN,1966,0.0
OMN,1967,0.0
OMN,1968,0.0
OMN,1969,0.0
OMN,1970,0.0
OMN,1971,0.0
OMN,1972,0.0
OMN,1973,0.0
OMN,1974,0.0
OMN,1975,0.0
OMN,1976,0.0
OMN,1977,0.0
OMN,1978,0.0
OMN,1979,0.0
OMN,1980,0.0
OMN,1981,0.0
OMN,1982,0.0
OMN,1983,0.0
OMN,1984,0.0
OMN,1985,0.0
OMN,1986,0.0
OMN,1987,0.0
OMN,1988,0.0
OMN,1989,0.0
OMN,1990,3.0
OMN,1991,3.0
OMN,1992,3.0
OMN,1993,3.0
OMN,1994,3.0
OMN,1995,3.0
OMN,1996,3.0
OMN,1997,3.0
OMN,1998,3.0
OMN,1999,3.0
OMN,2000,3.0
OMN,2001,3.0
OMN,2002,3.0
OMN,2003,3.0
OMN,2004,3.0
OMN,2005,3.0
OMN,2006,3.0
OMN,2007,3.0
OMN,2008,3.0
OMN,2009,3.0
OMN,2010,3.0
OMN,2011,3.0
OMN,2012,3.0
OMN,2013,3.0
OMN,2014,3.0
OMN,2015,3.0
OMN,2016,2.8
OMN,2017,2.7
OMN,2018,2.6
PAK,1961,0.0
PAK,1962,0.0
PAK,1963,0.0
PAK,1964,0.0
PAK,1965,0.0
PAK,1966,0.0
PAK,1967,0.0
PAK,1968,0.0
PAK,1969,0.0
PAK,1970,0.0
PAK,1971,0.0
PAK,1972,0.0
PAK,1973,0.0
PAK,1974,0.0
PAK,1975,0.0
PAK,1976,0.0
PAK,1977,0.0
PAK,1978,0.0
PAK,1979,0.0
PAK,1980,0.0
PAK,1981,0.0
PAK,1982,0.0
PAK,1983,0.0
PAK,1984,0.0
PAK,1985,0.0
PAK,1986,0.0
PAK,1987,0.0
PAK,1988,0.0
PAK,1989,0.0
PAK,1990,144.74
PAK,1991,4939.237
PAK,1992,4891.684
PAK,1993,4844.131
PAK,1994,4796.578
PAK,1995,4749.025
PAK,1996,4701.472
PAK,1997,4653.919
PAK,1998,4606.366
PAK,1999,4558.813
PAK,2000,4511.26
PAK,2001,4469.507
PAK,2002,4427.754
PAK,2003,4386.001
PAK,2004,4344.248
PAK,2005,4302.495
PAK,2006,4260.742
PAK,2007,4218.989
PAK,2008,4177.236
PAK,2009,4135.483
PAK,2010,4093.73
PAK,2011,4061.504
PAK,2012,4029.278
PAK,2013,3997.052
PAK,2014,3964.826
PAK,2015,3932.6
PAK,2016,3868.24
PAK,2017,3849.92
PAK,2018,3808.58
PAN,1961,0.0
PAN,1962,0.0
PAN,1963,0.0
PAN,1964,0.0
PAN,1965,0.0
PAN,1966,0.0
PAN,1967,0.0
PAN,1968,0.0
PAN,1969,0.0
PAN,1970,0.0
PAN,1971,0.0
PAN,1972,0.0
PAN,1973,0.0
PAN,1974,0.0
PAN,1975,0.0
PAN,1976,0.0
PAN,1977,0.0
PAN,1978,0.0
PAN,1979,0.0
PAN,1980,0.0
PAN,1981,0.0
PAN,1982,0.0
PAN,1983,0.0
PAN,1984,0.0
PAN,1985,0.0
PAN,1986,0.0
PAN,1987,0.0
PAN,1988,0.0
PAN,1989,0.0
PAN,1990,4607.4
PAN,1991,4590.874
PAN,1992,4574.348
PAN,1993,4557.822
PAN,1994,4541.296
PAN,1995,4524.77
PAN,1996,4508.244
PAN,1997,4491.718
PAN,1998,4475.192
PAN,1999,4458.666
PAN,2000,4442.14
PAN,2001,4430.725
PAN,2002,4419.31
PAN,2003,4407.895
PAN,2004,4396.48
PAN,2005,4385.065
PAN,2006,4373.65
PAN,2007,4362.235
PAN,2008,4350.82
PAN,2009,4339.405
PAN,2010,4327.99
PAN,2011,4316.574
PAN,2012,4305.158
PAN,2013,4293.742
PAN,2014,4282.326
PAN,2015,4270.91
PAN,2016,4259.5
PAN,2017,4248.08
PAN,2018,4236.67
PCN,1961,0.0
PCN,1962,0.0
PCN,1963,0.0
PCN,1964,0.0
PCN,1965,0.0
PCN,1966,0.0
PCN,1967,0.0
PCN,1968,0.0
PCN,1969,0.0
PCN,1970,0.0
PCN,1971,0.0
PCN,1972,0.0
PCN,1973,0.0
PCN,1974,0.0
PCN,1975,0.0
PCN,1976,0.0
PCN,1977,0.0
PCN,1978,0.0
PCN,1979,0.0
PCN,1980,0.0
