ISO,Year,Item,FIi
LVA,2015,Chick peas,0.052000000000000005
LVA,2015,Chicory roots,0.005
LVA,2015,"Chillies and peppers, dry",0.321
LVA,2015,"Chillies and peppers, green",5.189
LVA,2015,Cinnamon (cannella),0.165
LVA,2015,Cloves,0.029
LVA,2015,"Cocoa, beans",1.554
LVA,2015,Coconuts,0.064
LVA,2015,"Coffee, green",3.11
LVA,2015,"Cow peas, dry",0.0
LVA,2015,Cranberries,0.023
LVA,2015,Cucumbers and gherkins,5.7700000000000005
LVA,2015,Currants,0.03
LVA,2015,Dates,0.403
LVA,2015,Eggplants (aubergines),0.896
LVA,2015,"Eggs, hen, in shell",7.8
LVA,2015,"Eggs, other bird, in shell",0.001
LVA,2015,"Fat, cattle",0.0
LVA,2015,"Fat, pigs",2.607
LVA,2015,"Fat, sheep",0.0
LVA,2015,Figs,0.039
LVA,2015,"Fruit, citrus nes",0.546
LVA,2015,"Fruit, fresh nes",2.047
LVA,2015,"Fruit, tropical fresh nes",0.6930000000000001
LVA,2015,Garlic,0.852
LVA,2015,Ginger,0.201
LVA,2015,Gooseberries,0.0
LVA,2015,"Grain, mixed",0.0
LVA,2015,Grapefruit (inc. pomelos),4.232
LVA,2015,Grapes,6.365
LVA,2015,"Groundnuts, with shell",0.035
LVA,2015,"Hazelnuts, with shell",0.026000000000000002
LVA,2015,Hempseed,0.002
LVA,2015,"Honey, natural",0.333
LVA,2015,Kiwi fruit,2.677
LVA,2015,"Leeks, other alliaceous vegetables",0.241
LVA,2015,Lemons and limes,5.309
LVA,2015,Lentils,0.124
LVA,2015,Lettuce and chicory,2.064
LVA,2015,Linseed,0.704
LVA,2015,Lupins,0.0
LVA,2015,Maize,42.948
LVA,2015,"Maize, green",0.063
LVA,2015,Maté,0.001
LVA,2015,Meat nes,0.091
LVA,2015,"Meat, bird nes",0.001
LVA,2015,"Meat, cattle",4.257
LVA,2015,"Meat, chicken",20.438
LVA,2015,"Meat, duck",0.07
LVA,2015,"Meat, game",0.011
LVA,2015,"Meat, goat",0.0
LVA,2015,"Meat, goose and guinea fowl",0.012
LVA,2015,"Meat, horse",0.021
LVA,2015,"Meat, pig",13.491
LVA,2015,"Meat, rabbit",0.033
LVA,2015,"Meat, sheep",0.125
LVA,2015,"Meat, turkey",0.878
LVA,2015,"Melons, other (inc.cantaloupes)",5.498
LVA,2015,Melonseed,0.0
LVA,2015,"Milk, whole fresh cow",67.308
LVA,2015,"Milk, whole fresh goat",0.0
LVA,2015,Millet,0.001
LVA,2015,Mushrooms and truffles,1.231
LVA,2015,Mustard seed,0.026000000000000002
LVA,2015,"Nutmeg, mace and cardamoms",0.008
LVA,2015,Nuts nes,0.085
LVA,2015,Oats,16.505
LVA,2015,Offals nes,0.0
LVA,2015,"Offals, edible, cattle",1.469
LVA,2015,"Offals, horses",0.0
LVA,2015,"Offals, liver chicken",2.99
LVA,2015,"Offals, liver duck",0.033
LVA,2015,"Offals, liver geese",0.007
LVA,2015,"Offals, liver turkeys",0.034
LVA,2015,"Offals, pigs, edible",1.383
LVA,2015,"Offals, sheep,edible",0.001
LVA,2015,Oilseeds nes,0.201
LVA,2015,Olives,0.154
LVA,2015,"Onions, dry",7.909
LVA,2015,"Onions, shallots, green",0.0
LVA,2015,Oranges,12.674
LVA,2015,Papayas,0.038
LVA,2015,Peaches and nectarines,6.914
LVA,2015,Pears,9.006
LVA,2015,"Peas, dry",5.179
LVA,2015,"Peas, green",1.434
LVA,2015,Pepper (piper spp.),0.489
LVA,2015,Persimmons,3.012
LVA,2015,Pigeon peas,0.0
LVA,2015,Pineapples,1.506
LVA,2015,Pistachios,0.057
LVA,2015,Plantains and others,0.712
LVA,2015,Plums and sloes,1.925
LVA,2015,Poppy seed,0.406
LVA,2015,Potatoes,9.732
LVA,2015,Pulses nes,0.274
LVA,2015,"Pumpkins, squash and gourds",1.016
LVA,2015,Quinces,0.331
LVA,2015,Quinoa,0.007
LVA,2015,Rapeseed,64.678
LVA,2015,Raspberries,0.049
LVA,2015,"Rice, paddy",0.01
LVA,2015,Roots and tubers nes,0.0
LVA,2015,Rye,30.864
LVA,2015,Sesame seed,0.231
LVA,2015,"Snails, not sea",0.0
LVA,2015,Sorghum,0.0
LVA,2015,Soybeans,3.156
LVA,2015,Spices nes,0.665
LVA,2015,Spinach,0.07100000000000001
LVA,2015,Strawberries,0.547
LVA,2015,Sugar beet,0.194
LVA,2015,Sunflower seed,2.187
LVA,2015,Sweet corn frozen,0.073
LVA,2015,Sweet corn prep or preserved,0.868
LVA,2015,Sweet potatoes,0.013000000000000001
LVA,2015,"Tangerines, mandarins, clementines, satsumas",14.141
LVA,2015,Tea,1.215
LVA,2015,Tomatoes,17.589
LVA,2015,Triticale,2.46
LVA,2015,Vanilla,0.004
LVA,2015,"Vegetables, fresh nes",4.293
LVA,2015,"Vegetables, leguminous nes",15.403
LVA,2015,Vetches,0.0
LVA,2015,"Walnuts, with shell",0.114
LVA,2015,Watermelons,18.692
LVA,2015,Wheat,203.566
LVA,2016,"Almonds, with shell",0.022
LVA,2016,"Anise, badian, fennel, coriander",0.517
LVA,2016,Apples,15.799
LVA,2016,Apricots,1.5110000000000001
LVA,2016,Artichokes,0.005
LVA,2016,Asparagus,0.074
LVA,2016,Avocados,2.475
LVA,2016,Bambara beans,0.001
LVA,2016,Bananas,28.64
LVA,2016,Barley,35.463
LVA,2016,"Beans, dry",1.6540000000000001
LVA,2016,"Beans, green",0.291
LVA,2016,Berries nes,0.0
LVA,2016,Blueberries,1.788
LVA,2016,"Brazil nuts, with shell",0.0
LVA,2016,"Broad beans, horse beans, dry",14.556000000000001
LVA,2016,Buckwheat,4.481
LVA,2016,Cabbages and other brassicas,5.025
LVA,2016,Canary seed,0.0
LVA,2016,Carrots and turnips,7.412
LVA,2016,"Cashew nuts, with shell",0.0
LVA,2016,Castor oil seed,0.0
LVA,2016,Cauliflowers and broccoli,1.971
LVA,2016,Cereals nes,0.10300000000000001
LVA,2016,Cherries,0.8
LVA,2016,"Cherries, sour",0.10200000000000001
LVA,2016,Chestnut,0.007
LVA,2016,Chick peas,0.149
LVA,2016,Chicory roots,0.006
LVA,2016,"Chillies and peppers, dry",0.356
LVA,2016,"Chillies and peppers, green",5.082
LVA,2016,Cinnamon (cannella),0.124
LVA,2016,Cloves,0.021
LVA,2016,"Cocoa, beans",0.02
LVA,2016,Coconuts,0.049
LVA,2016,"Coffee, green",3.359
LVA,2016,"Cow peas, dry",0.003
LVA,2016,Cranberries,0.088
LVA,2016,Cucumbers and gherkins,5.671
LVA,2016,Currants,0.068
LVA,2016,Dates,0.445
LVA,2016,Eggplants (aubergines),1.076
LVA,2016,"Eggs, hen, in shell",4.867
LVA,2016,"Eggs, other bird, in shell",0.005
LVA,2016,"Fat, cattle",0.02
LVA,2016,"Fat, pigs",2.057
LVA,2016,"Fat, sheep",0.0
LVA,2016,Figs,0.088
LVA,2016,"Fruit, citrus nes",0.039
LVA,2016,"Fruit, fresh nes",2.596
LVA,2016,"Fruit, tropical fresh nes",0.741
LVA,2016,Garlic,0.9
LVA,2016,Ginger,0.199
LVA,2016,Gooseberries,0.0
LVA,2016,"Grain, mixed",0.0
LVA,2016,Grapefruit (inc. pomelos),3.878
LVA,2016,Grapes,7.586
LVA,2016,"Groundnuts, with shell",0.034
LVA,2016,"Hazelnuts, with shell",0.032
LVA,2016,Hempseed,0.003
LVA,2016,"Honey, natural",0.401
LVA,2016,Kiwi fruit,3.156
LVA,2016,"Leeks, other alliaceous vegetables",0.401
LVA,2016,Lemons and limes,5.34
LVA,2016,Lentils,0.121
LVA,2016,Lettuce and chicory,2.636
LVA,2016,Linseed,2.384
LVA,2016,Lupins,0.0
LVA,2016,Maize,82.21000000000001
LVA,2016,"Maize, green",0.10300000000000001
LVA,2016,Maté,0.0
LVA,2016,Meat nes,0.232
LVA,2016,"Meat, bird nes",0.001
LVA,2016,"Meat, camel",0.0
LVA,2016,"Meat, cattle",2.366
LVA,2016,"Meat, chicken",29.103
LVA,2016,"Meat, duck",0.069
LVA,2016,"Meat, game",0.014
LVA,2016,"Meat, goat",0.0
LVA,2016,"Meat, goose and guinea fowl",0.008
LVA,2016,"Meat, horse",0.022
LVA,2016,"Meat, pig",18.779
LVA,2016,"Meat, rabbit",0.039
LVA,2016,"Meat, sheep",0.124
LVA,2016,"Meat, turkey",1.18
LVA,2016,"Melons, other (inc.cantaloupes)",5.65
LVA,2016,Melonseed,0.0
LVA,2016,"Milk, whole fresh cow",105.235
LVA,2016,"Milk, whole fresh goat",0.0
LVA,2016,Millet,0.001
LVA,2016,Mushrooms and truffles,1.298
LVA,2016,Mustard seed,0.035
LVA,2016,"Nutmeg, mace and cardamoms",0.008
LVA,2016,Nuts nes,0.092
LVA,2016,Oats,23.116
LVA,2016,Offals nes,0.035
LVA,2016,"Offals, edible, cattle",1.693
LVA,2016,"Offals, horses",0.0
LVA,2016,"Offals, liver chicken",3.322
LVA,2016,"Offals, liver duck",0.049
LVA,2016,"Offals, liver geese",0.018000000000000002
LVA,2016,"Offals, liver turkeys",0.043000000000000003
LVA,2016,"Offals, pigs, edible",1.351
LVA,2016,"Offals, sheep,edible",0.0
LVA,2016,Oilseeds nes,0.367
LVA,2016,Olives,0.017
LVA,2016,"Onions, dry",8.89
LVA,2016,"Onions, shallots, green",0.0
LVA,2016,Oranges,11.58
LVA,2016,Papayas,0.031
LVA,2016,Peaches and nectarines,4.668
LVA,2016,Pears,8.696
LVA,2016,"Peas, dry",19.469
LVA,2016,"Peas, green",5.343
LVA,2016,Pepper (piper spp.),0.458
LVA,2016,Persimmons,2.685
LVA,2016,Pigeon peas,0.0
LVA,2016,Pineapples,1.5030000000000001
LVA,2016,Pistachios,0.076
LVA,2016,Plantains and others,1.2730000000000001
LVA,2016,Plums and sloes,2.228
LVA,2016,Poppy seed,0.169
LVA,2016,Potatoes,15.067
LVA,2016,Pulses nes,0.004
LVA,2016,"Pumpkins, squash and gourds",1.334
LVA,2016,Quinces,0.405
LVA,2016,Quinoa,0.012
LVA,2016,Rapeseed,74.629
LVA,2016,Raspberries,0.076
LVA,2016,"Rice, paddy",0.022
LVA,2016,Roots and tubers nes,0.004
LVA,2016,Rye,4.854
LVA,2016,Sesame seed,0.36
LVA,2016,"Snails, not sea",0.0
LVA,2016,Sorghum,0.0
LVA,2016,Soybeans,2.068
LVA,2016,Spices nes,0.7010000000000001
LVA,2016,Spinach,0.098
LVA,2016,Strawberries,0.868
LVA,2016,Sugar beet,0.058
LVA,2016,Sugar cane,0.0
LVA,2016,Sunflower seed,1.51
LVA,2016,Sweet corn frozen,0.085
LVA,2016,Sweet corn prep or preserved,1.035
LVA,2016,Sweet potatoes,0.015
LVA,2016,"Tangerines, mandarins, clementines, satsumas",14.983
LVA,2016,Tea,1.248
LVA,2016,Tomatoes,16.86
LVA,2016,Triticale,6.871
LVA,2016,Vanilla,0.002
LVA,2016,"Vegetables, fresh nes",4.314
LVA,2016,"Vegetables, leguminous nes",10.577
LVA,2016,Vetches,0.0
LVA,2016,"Walnuts, with shell",0.126
LVA,2016,Watermelons,19.86
LVA,2016,Wheat,566.811
LVA,2017,"Almonds, with shell",0.014
LVA,2017,"Anise, badian, fennel, coriander",0.589
LVA,2017,Apples,24.446
LVA,2017,Apricots,1.331
LVA,2017,Artichokes,0.005
LVA,2017,Asparagus,0.081
LVA,2017,Avocados,2.818
LVA,2017,Bananas,34.645
LVA,2017,Barley,16.642
LVA,2017,"Beans, dry",1.294
LVA,2017,"Beans, green",0.139
LVA,2017,Berries nes,0.0
LVA,2017,Blueberries,1.205
LVA,2017,"Brazil nuts, with shell",0.0
LVA,2017,"Broad beans, horse beans, dry",17.749
LVA,2017,Buckwheat,3.17
LVA,2017,Cabbages and other brassicas,5.674
LVA,2017,Canary seed,0.0
LVA,2017,Carrots and turnips,9.290000000000001
LVA,2017,"Cashew nuts, with shell",0.0
LVA,2017,Castor oil seed,0.0
LVA,2017,Cauliflowers and broccoli,2.729
LVA,2017,Cereals nes,0.07100000000000001
LVA,2017,Cherries,1.182
LVA,2017,"Cherries, sour",0.135
LVA,2017,Chestnut,0.005
LVA,2017,Chick peas,0.06
LVA,2017,Chicory roots,0.0
LVA,2017,"Chillies and peppers, dry",0.614
LVA,2017,"Chillies and peppers, green",6.0520000000000005
LVA,2017,Cinnamon (cannella),0.229
LVA,2017,Cloves,0.027
LVA,2017,"Cocoa, beans",0.018000000000000002
LVA,2017,Coconuts,0.048
LVA,2017,"Coffee, green",3.839
LVA,2017,"Cow peas, dry",0.0
LVA,2017,Cranberries,0.045
LVA,2017,Cucumbers and gherkins,5.256
LVA,2017,Currants,0.129
LVA,2017,Dates,0.431
LVA,2017,Eggplants (aubergines),1.8960000000000001
LVA,2017,"Eggs, hen, in shell",6.042
LVA,2017,"Eggs, other bird, in shell",0.002
LVA,2017,"Fat, cattle",0.005
LVA,2017,"Fat, pigs",2.801
LVA,2017,"Fat, sheep",0.0
LVA,2017,Figs,0.037
LVA,2017,"Fruit, citrus nes",0.096
LVA,2017,"Fruit, fresh nes",2.876
LVA,2017,"Fruit, tropical fresh nes",0.961
LVA,2017,Garlic,1.09
LVA,2017,Ginger,0.301
LVA,2017,Gooseberries,0.0
LVA,2017,"Grain, mixed",0.0
LVA,2017,Grapefruit (inc. pomelos),4.519
LVA,2017,Grapes,10.125
LVA,2017,"Groundnuts, with shell",0.007
LVA,2017,"Hazelnuts, with shell",0.028
LVA,2017,Hempseed,0.011
LVA,2017,"Honey, natural",0.427
LVA,2017,Kiwi fruit,2.896
LVA,2017,"Leeks, other alliaceous vegetables",0.809
LVA,2017,Lemons and limes,5.785
LVA,2017,Lentils,0.22
LVA,2017,Lettuce and chicory,3.078
LVA,2017,Linseed,1.605
LVA,2017,Lupins,0.0
LVA,2017,Maize,85.802
LVA,2017,"Maize, green",0.08700000000000001
LVA,2017,Maté,0.0
LVA,2017,Meat nes,0.128
LVA,2017,"Meat, bird nes",0.0
LVA,2017,"Meat, cattle",1.114
LVA,2017,"Meat, chicken",34.695
LVA,2017,"Meat, duck",0.08600000000000001
LVA,2017,"Meat, game",0.02
LVA,2017,"Meat, goat",0.0
LVA,2017,"Meat, goose and guinea fowl",0.005
LVA,2017,"Meat, horse",0.018000000000000002
LVA,2017,"Meat, pig",23.353
LVA,2017,"Meat, rabbit",0.047
LVA,2017,"Meat, sheep",0.14100000000000001
LVA,2017,"Meat, turkey",2.161
LVA,2017,"Melons, other (inc.cantaloupes)",6.819
LVA,2017,Melonseed,0.0
LVA,2017,"Milk, whole fresh cow",110.007
LVA,2017,"Milk, whole fresh goat",0.0
LVA,2017,Millet,0.002
LVA,2017,Mushrooms and truffles,1.254
LVA,2017,Mustard seed,0.027
LVA,2017,"Nutmeg, mace and cardamoms",0.023
LVA,2017,Nuts nes,0.14100000000000001
LVA,2017,Oats,30.661
LVA,2017,Offals nes,0.001
LVA,2017,"Offals, edible, cattle",1.688
LVA,2017,"Offals, horses",0.0
LVA,2017,"Offals, liver chicken",2.4210000000000003
LVA,2017,"Offals, liver duck",0.046
LVA,2017,"Offals, liver geese",0.0
LVA,2017,"Offals, liver turkeys",0.1
LVA,2017,"Offals, pigs, edible",1.213
LVA,2017,"Offals, sheep,edible",0.001
LVA,2017,Oilseeds nes,0.491
LVA,2017,Olives,0.002
LVA,2017,"Onions, dry",8.792
LVA,2017,"Onions, shallots, green",0.0
LVA,2017,Oranges,11.596
LVA,2017,Papayas,0.033
LVA,2017,Peaches and nectarines,7.681
LVA,2017,Pears,11.332
LVA,2017,"Peas, dry",12.603
LVA,2017,"Peas, green",0.34900000000000003
LVA,2017,Pepper (piper spp.),0.556
LVA,2017,Persimmons,2.81
LVA,2017,Pigeon peas,0.025
LVA,2017,Pineapples,1.811
LVA,2017,Pistachios,0.114
LVA,2017,Plantains and others,0.084
LVA,2017,Plums and sloes,2.396
LVA,2017,Poppy seed,0.13
LVA,2017,Potatoes,20.549
LVA,2017,Pulses nes,0.011
LVA,2017,"Pumpkins, squash and gourds",1.415
LVA,2017,Quinces,0.354
LVA,2017,Quinoa,0.035
LVA,2017,Rapeseed,93.434
LVA,2017,Raspberries,0.099
LVA,2017,"Rice, paddy",0.023
LVA,2017,Roots and tubers nes,0.0
LVA,2017,Rye,8.642
LVA,2017,Sesame seed,0.41000000000000003
LVA,2017,"Snails, not sea",0.0
LVA,2017,Sorghum,0.0
LVA,2017,Soybeans,8.224
LVA,2017,Spices nes,1.037
LVA,2017,Spinach,0.10400000000000001
LVA,2017,Strawberries,1.474
LVA,2017,Sugar beet,0.8190000000000001
LVA,2017,Sunflower seed,3.023
LVA,2017,Sweet corn frozen,0.10300000000000001
LVA,2017,Sweet corn prep or preserved,1.209
LVA,2017,Sweet potatoes,0.053
LVA,2017,"Tangerines, mandarins, clementines, satsumas",15.722
LVA,2017,Tea,0.9420000000000001
LVA,2017,Tomatoes,19.691
LVA,2017,Triticale,7.198
LVA,2017,Vanilla,0.002
LVA,2017,"Vegetables, fresh nes",5.059
LVA,2017,"Vegetables, leguminous nes",21.987000000000002
LVA,2017,Vetches,0.0
LVA,2017,"Walnuts, with shell",0.122
LVA,2017,Watermelons,17.496
LVA,2017,Wheat,603.535
LVA,2018,"Almonds, with shell",0.004
LVA,2018,"Anise, badian, fennel, coriander",0.547
LVA,2018,Apples,16.239
LVA,2018,Apricots,1.093
LVA,2018,Artichokes,0.006
LVA,2018,Asparagus,0.094
LVA,2018,Avocados,3.344
LVA,2018,Bananas,37.484
LVA,2018,Barley,46.251
LVA,2018,"Beans, dry",0.378
LVA,2018,"Beans, green",0.084
LVA,2018,Berries nes,0.0
LVA,2018,Blueberries,0.899
LVA,2018,"Brazil nuts, with shell",0.0
LVA,2018,"Broad beans, horse beans, dry",28.171
LVA,2018,Buckwheat,2.219
LVA,2018,Cabbages and other brassicas,6.875
LVA,2018,Canary seed,0.0
LVA,2018,Carobs,0.0
LVA,2018,Carrots and turnips,10.463000000000001
LVA,2018,"Cashew nuts, with shell",0.0
LVA,2018,Castor oil seed,0.0
LVA,2018,Cauliflowers and broccoli,2.446
LVA,2018,Cereals nes,0.121
LVA,2018,Cherries,1.522
LVA,2018,"Cherries, sour",0.112
LVA,2018,Chestnut,0.004
LVA,2018,Chick peas,0.11800000000000001
LVA,2018,Chicory roots,0.07100000000000001
LVA,2018,"Chillies and peppers, dry",0.844
LVA,2018,"Chillies and peppers, green",5.942
LVA,2018,Cinnamon (cannella),0.218
LVA,2018,Cloves,0.08
LVA,2018,"Cocoa, beans",0.0
LVA,2018,Coconuts,0.064
LVA,2018,"Coffee, green",3.045
LVA,2018,"Cow peas, dry",0.0
LVA,2018,Cranberries,0.109
LVA,2018,Cucumbers and gherkins,6.3870000000000005
LVA,2018,Currants,0.016
LVA,2018,Dates,0.384
LVA,2018,Eggplants (aubergines),0.919
LVA,2018,"Eggs, hen, in shell",8.665000000000001
LVA,2018,"Eggs, other bird, in shell",0.014
LVA,2018,"Fat, cattle",0.029
LVA,2018,"Fat, pigs",2.777
LVA,2018,"Fat, sheep",0.0
LVA,2018,Figs,0.035
LVA,2018,"Fruit, citrus nes",0.161
LVA,2018,"Fruit, fresh nes",2.113
LVA,2018,"Fruit, tropical fresh nes",1.071
LVA,2018,Garlic,1.202
LVA,2018,Ginger,0.28200000000000003
LVA,2018,Gooseberries,0.0
LVA,2018,"Grain, mixed",0.0
LVA,2018,Grapefruit (inc. pomelos),5.002
LVA,2018,Grapes,9.09
LVA,2018,"Groundnuts, with shell",0.002
LVA,2018,"Hazelnuts, with shell",0.011
LVA,2018,Hempseed,0.029
LVA,2018,"Honey, natural",0.419
LVA,2018,Kiwi fruit,2.475
LVA,2018,"Leeks, other alliaceous vegetables",0.661
LVA,2018,Lemons and limes,5.8660000000000005
LVA,2018,Lentils,0.212
LVA,2018,Lettuce and chicory,2.632
LVA,2018,Linseed,2.87
LVA,2018,Lupins,0.0
LVA,2018,Maize,228.043
LVA,2018,"Maize, green",0.108
LVA,2018,Maté,0.0
LVA,2018,Meat nes,0.074
LVA,2018,"Meat, bird nes",0.0
LVA,2018,"Meat, cattle",0.975
LVA,2018,"Meat, chicken",37.896
LVA,2018,"Meat, duck",0.112
LVA,2018,"Meat, game",0.096
LVA,2018,"Meat, goat",0.0
LVA,2018,"Meat, goose and guinea fowl",0.005
LVA,2018,"Meat, horse",0.009000000000000001
LVA,2018,"Meat, pig",22.388
LVA,2018,"Meat, rabbit",0.036000000000000004
LVA,2018,"Meat, sheep",0.138
LVA,2018,"Meat, turkey",1.766
LVA,2018,"Melons, other (inc.cantaloupes)",6.531
LVA,2018,Melonseed,0.0
LVA,2018,"Milk, whole fresh cow",113.22500000000001
LVA,2018,"Milk, whole fresh goat",0.0
LVA,2018,Millet,0.001
LVA,2018,Mushrooms and truffles,1.311
LVA,2018,Mustard seed,0.137
LVA,2018,"Nutmeg, mace and cardamoms",0.044
LVA,2018,Nuts nes,0.17500000000000002
LVA,2018,Oats,36.388
LVA,2018,Offals nes,0.0
LVA,2018,"Offals, edible, cattle",1.715
LVA,2018,"Offals, horses",0.0
LVA,2018,"Offals, liver chicken",2.753
LVA,2018,"Offals, liver duck",0.032
LVA,2018,"Offals, liver geese",0.0
LVA,2018,"Offals, liver turkeys",0.09
LVA,2018,"Offals, pigs, edible",1.25
LVA,2018,"Offals, sheep,edible",0.001
LVA,2018,Oilseeds nes,0.41000000000000003
LVA,2018,Olives,0.001
LVA,2018,"Onions, dry",11.552
LVA,2018,"Onions, shallots, green",0.0
LVA,2018,Oranges,12.612
LVA,2018,Papayas,0.046
LVA,2018,Peaches and nectarines,5.454
LVA,2018,Pears,8.832
LVA,2018,"Peas, dry",41.392
LVA,2018,"Peas, green",1.7610000000000001
LVA,2018,Pepper (piper spp.),0.7030000000000001
LVA,2018,Persimmons,2.141
LVA,2018,Pigeon peas,0.325
LVA,2018,Pineapples,1.865
LVA,2018,Pistachios,0.165
LVA,2018,Plantains and others,0.049
LVA,2018,Plums and sloes,2.955
LVA,2018,Poppy seed,0.135
LVA,2018,Potatoes,18.064
LVA,2018,Pulses nes,0.0
LVA,2018,"Pumpkins, squash and gourds",1.68
LVA,2018,Quinces,0.41200000000000003
LVA,2018,Quinoa,0.098
LVA,2018,Rapeseed,80.64
LVA,2018,Raspberries,0.114
LVA,2018,"Rice, paddy",0.008
LVA,2018,Roots and tubers nes,0.001
LVA,2018,Rye,149.981
LVA,2018,Sesame seed,0.271
LVA,2018,"Snails, not sea",0.0
LVA,2018,Sorghum,0.0
LVA,2018,Soybeans,3.883
LVA,2018,Spices nes,1.342
LVA,2018,Spinach,0.112
LVA,2018,Strawberries,1.544
LVA,2018,Sugar beet,6.0360000000000005
LVA,2018,Sunflower seed,3.005
LVA,2018,Sweet corn frozen,0.127
LVA,2018,Sweet corn prep or preserved,1.2
LVA,2018,Sweet potatoes,0.258
LVA,2018,"Tangerines, mandarins, clementines, satsumas",14.546000000000001
LVA,2018,Tea,0.869
LVA,2018,Tomatoes,19.746
LVA,2018,Triticale,3.226
LVA,2018,Vanilla,0.001
LVA,2018,"Vegetables, fresh nes",6.186
LVA,2018,"Vegetables, leguminous nes",21.154
LVA,2018,Vetches,0.0
LVA,2018,"Walnuts, with shell",0.099
LVA,2018,Watermelons,19.871
LVA,2018,Wheat,716.106
MAC,2014,"Almonds, with shell",0.002
MAC,2014,"Anise, badian, fennel, coriander",0.009000000000000001
MAC,2014,Apples,4.601
MAC,2014,Apricots,0.002
MAC,2014,Artichokes,0.0
MAC,2014,Asparagus,0.074
MAC,2014,Avocados,0.069
MAC,2014,Bananas,3.611
MAC,2014,Barley,0.014
MAC,2014,"Beans, dry",0.44
MAC,2014,"Beans, green",0.043000000000000003
MAC,2014,Berries nes,0.006
MAC,2014,Blueberries,0.018000000000000002
MAC,2014,"Broad beans, horse beans, dry",0.002
MAC,2014,Buckwheat,0.0
MAC,2014,Cabbages and other brassicas,7.518
MAC,2014,Canary seed,0.0
MAC,2014,Carrots and turnips,2.141
MAC,2014,Castor oil seed,0.0
MAC,2014,Cauliflowers and broccoli,10.262
MAC,2014,Cereals nes,0.012
MAC,2014,Cherries,0.251
MAC,2014,Chestnut,0.02
MAC,2014,Chick peas,0.011
MAC,2014,"Chillies and peppers, dry",0.027
MAC,2014,"Chillies and peppers, green",1.74
MAC,2014,Cinnamon (cannella),0.004
MAC,2014,Cloves,0.0
MAC,2014,"Cocoa, beans",0.0
MAC,2014,Coconuts,0.8300000000000001
MAC,2014,"Coffee, green",0.402
MAC,2014,"Cow peas, dry",0.038
MAC,2014,Cucumbers and gherkins,1.6280000000000001
MAC,2014,Currants,0.0
MAC,2014,Dates,0.0
MAC,2014,Eggplants (aubergines),1.17
MAC,2014,"Eggs, hen, in shell",11.497
MAC,2014,"Fat, buffaloes",0.0
MAC,2014,"Fat, cattle",0.0
MAC,2014,"Fat, goats",0.0
MAC,2014,"Fat, pigs",0.068
MAC,2014,Figs,0.0
MAC,2014,"Fruit, citrus nes",0.002
MAC,2014,"Fruit, fresh nes",0.851
MAC,2014,"Fruit, tropical fresh nes",1.613
MAC,2014,Garlic,0.911
MAC,2014,Ginger,0.109
MAC,2014,Grapefruit (inc. pomelos),0.711
MAC,2014,Grapes,1.363
MAC,2014,"Groundnuts, with shell",0.10200000000000001
MAC,2014,"Hazelnuts, with shell",0.0
MAC,2014,"Honey, natural",0.101
MAC,2014,Kiwi fruit,0.514
MAC,2014,"Leeks, other alliaceous vegetables",1.911
MAC,2014,Lemons and limes,1.309
MAC,2014,Lentils,0.018000000000000002
MAC,2014,Lettuce and chicory,5.279
MAC,2014,Linseed,0.007
MAC,2014,Maize,0.003
MAC,2014,"Mangoes, mangosteens, guavas",1.193
MAC,2014,Meat nes,0.322
MAC,2014,"Meat, bird nes",0.0
MAC,2014,"Meat, buffalo",0.0
MAC,2014,"Meat, cattle",0.851
MAC,2014,"Meat, chicken",14.445
MAC,2014,"Meat, duck",3.202
MAC,2014,"Meat, game",0.0
MAC,2014,"Meat, goat",0.187
MAC,2014,"Meat, goose and guinea fowl",0.389
MAC,2014,"Meat, horse",0.0
MAC,2014,"Meat, pig",1.528
MAC,2014,"Meat, rabbit",0.003
MAC,2014,"Meat, sheep",0.442
MAC,2014,"Meat, turkey",0.168
MAC,2014,"Melons, other (inc.cantaloupes)",2.345
MAC,2014,Melonseed,0.004
MAC,2014,"Milk, whole fresh cow",8.988
MAC,2014,Millet,0.0
MAC,2014,Mushrooms and truffles,1.043
MAC,2014,Mustard seed,0.0
MAC,2014,"Nutmeg, mace and cardamoms",0.0
MAC,2014,Nuts nes,0.018000000000000002
MAC,2014,Oats,0.058
MAC,2014,"Offals, edible, buffaloes",0.0
MAC,2014,"Offals, edible, cattle",1.232
MAC,2014,"Offals, edible, goats",0.0
MAC,2014,"Offals, liver chicken",0.0
MAC,2014,"Offals, liver duck",0.0
MAC,2014,"Offals, liver geese",0.064
MAC,2014,"Offals, pigs, edible",2.031
MAC,2014,"Offals, sheep,edible",0.0
MAC,2014,Oilseeds nes,0.0
MAC,2014,Olives,0.001
MAC,2014,"Onions, dry",2.333
MAC,2014,"Onions, shallots, green",0.0
MAC,2014,Oranges,5.658
MAC,2014,Papayas,0.635
MAC,2014,Peaches and nectarines,0.241
MAC,2014,Pears,2.255
MAC,2014,"Peas, dry",0.001
MAC,2014,"Peas, green",0.019
MAC,2014,Pepper (piper spp.),0.038
MAC,2014,Persimmons,0.186
MAC,2014,Pineapples,0.923
MAC,2014,Pistachios,0.022
MAC,2014,Plums and sloes,0.3
MAC,2014,Poppy seed,0.0
MAC,2014,Potatoes,2.887
MAC,2014,Pulses nes,0.041
MAC,2014,"Pumpkins, squash and gourds",1.0190000000000001
