ISO,Item,Year,DMCi
SLE,Non-metallic minerals,1996,1697852.3059
SLE,Non-metallic minerals,1997,710178.568323
SLE,Non-metallic minerals,1998,1289314.21117
SLE,Non-metallic minerals,1999,923730.63381
SLE,Non-metallic minerals,2000,936441.179533
SLE,Non-metallic minerals,2001,1378087.15937
SLE,Non-metallic minerals,2002,1872908.2967
SLE,Non-metallic minerals,2003,2213075.76293
SLE,Non-metallic minerals,2004,2545618.12215
SLE,Non-metallic minerals,2005,2482647.73258
SLE,Non-metallic minerals,2006,2795004.8599
SLE,Non-metallic minerals,2007,2884739.30543
SLE,Non-metallic minerals,2008,2566559.28835
SLE,Non-metallic minerals,2009,2495070.02648
SLE,Non-metallic minerals,2010,2985946.1674
SLE,Non-metallic minerals,2011,2926917.71893
SLE,Non-metallic minerals,2012,3340309.69765
SLE,Non-metallic minerals,2013,3571486.53856
SLE,Non-metallic minerals,2014,3817289.59519
SLE,Non-metallic minerals,2015,3981315.47324
SLE,Non-metallic minerals,2016,4145341.35131
SLE,Non-metallic minerals,2017,4309355.635
SLV,Biomass,1970,8621554.49838
SLV,Biomass,1971,9545669.672489999
SLV,Biomass,1972,9702217.63459
SLV,Biomass,1973,10811871.9857
SLV,Biomass,1974,11707712.4518
SLV,Biomass,1975,12462340.2724
SLV,Biomass,1976,12132927.6684
SLV,Biomass,1977,12947018.5779
SLV,Biomass,1978,14033300.9636
SLV,Biomass,1979,13407726.7183
SLV,Biomass,1980,12240803.5233
SLV,Biomass,1981,11186423.9702
SLV,Biomass,1982,10914563.2022
SLV,Biomass,1983,11905867.0978
SLV,Biomass,1984,12982939.5727
SLV,Biomass,1985,12961093.9342
SLV,Biomass,1986,13020165.9876
SLV,Biomass,1987,12477908.579
SLV,Biomass,1988,12078869.2055
SLV,Biomass,1989,12265180.9729
SLV,Biomass,1990,12923201.172
SLV,Biomass,1991,15186756.9919
SLV,Biomass,1992,15984364.7282
SLV,Biomass,1993,14577269.6556
SLV,Biomass,1994,14087069.964
SLV,Biomass,1995,15089139.1352
SLV,Biomass,1996,16786868.9905
SLV,Biomass,1997,17929288.3724
SLV,Biomass,1998,18221240.6146
SLV,Biomass,1999,18201974.6948
SLV,Biomass,2000,18277156.3356
SLV,Biomass,2001,17929897.1068
SLV,Biomass,2002,17614270.6544
SLV,Biomass,2003,17242293.2816
SLV,Biomass,2004,18732355.4411
SLV,Biomass,2005,17582328.0
SLV,Biomass,2006,18943375.9631
SLV,Biomass,2007,19022832.5354
SLV,Biomass,2008,19990101.8253
SLV,Biomass,2009,20520082.9385
SLV,Biomass,2010,19241267.3511
SLV,Biomass,2011,19895701.5742
SLV,Biomass,2012,21728791.8738
SLV,Biomass,2013,22019245.2216
SLV,Biomass,2014,21481322.0524
SLV,Biomass,2015,21816470.482
SLV,Biomass,2016,22154279.8554
SLV,Biomass,2017,22492089.2287
SLV,Fossil fuels,1970,457000.0
SLV,Fossil fuels,1971,499000.0
SLV,Fossil fuels,1972,571000.0
SLV,Fossil fuels,1973,687000.0
SLV,Fossil fuels,1974,626000.0
SLV,Fossil fuels,1975,734000.0
SLV,Fossil fuels,1976,735000.0
SLV,Fossil fuels,1977,760000.0
SLV,Fossil fuels,1978,794000.0
SLV,Fossil fuels,1979,732000.0
SLV,Fossil fuels,1980,616000.0
SLV,Fossil fuels,1981,595000.0
SLV,Fossil fuels,1982,555000.0
SLV,Fossil fuels,1983,604000.0
SLV,Fossil fuels,1984,567000.0
SLV,Fossil fuels,1985,624000.0
SLV,Fossil fuels,1986,666000.0
SLV,Fossil fuels,1987,756000.0
SLV,Fossil fuels,1988,725000.0
SLV,Fossil fuels,1989,755000.0
SLV,Fossil fuels,1990,776000.0
SLV,Fossil fuels,1991,1004000.0
SLV,Fossil fuels,1992,1102000.0
SLV,Fossil fuels,1993,1300000.0
SLV,Fossil fuels,1994,1367000.0
SLV,Fossil fuels,1995,1619000.0
SLV,Fossil fuels,1996,1423000.0
SLV,Fossil fuels,1997,1680000.0
SLV,Fossil fuels,1998,1821000.0
SLV,Fossil fuels,1999,1755000.0
SLV,Fossil fuels,2000,1786000.0
SLV,Fossil fuels,2001,1827000.0
SLV,Fossil fuels,2002,1857000.0
SLV,Fossil fuels,2003,2007000.0
SLV,Fossil fuels,2004,1960000.0
SLV,Fossil fuels,2005,1936000.0
SLV,Fossil fuels,2006,2057000.0
SLV,Fossil fuels,2007,2207000.0
SLV,Fossil fuels,2008,1980000.0
SLV,Fossil fuels,2009,2016000.0
SLV,Fossil fuels,2010,1954000.0
SLV,Fossil fuels,2011,1963000.0
SLV,Fossil fuels,2012,2003000.0
SLV,Fossil fuels,2013,1989000.0
SLV,Fossil fuels,2014,2044000.0
SLV,Fossil fuels,2015,2050510.71429
SLV,Fossil fuels,2016,2040021.42857
SLV,Fossil fuels,2017,2029532.14286
SLV,Metal ores,1970,49534.38067
SLV,Metal ores,1971,79966.32733
SLV,Metal ores,1972,63708.74267000001
SLV,Metal ores,1973,88341.504
SLV,Metal ores,1974,99236.74433
SLV,Metal ores,1975,111025.39967
SLV,Metal ores,1976,66933.642
SLV,Metal ores,1977,62824.17432999999
SLV,Metal ores,1978,97097.635
SLV,Metal ores,1979,74751.70067
SLV,Metal ores,1980,56673.20367
SLV,Metal ores,1981,72597.94033
SLV,Metal ores,1982,53146.433667
SLV,Metal ores,1983,31554.081
SLV,Metal ores,1984,29301.047667
SLV,Metal ores,1985,26641.88
SLV,Metal ores,1986,24374.673
SLV,Metal ores,1987,41073.715
SLV,Metal ores,1988,32040.754
SLV,Metal ores,1989,64458.818
SLV,Metal ores,1990,41433.582
SLV,Metal ores,1991,39618.978
SLV,Metal ores,1992,41876.109
SLV,Metal ores,1993,39363.964
SLV,Metal ores,1994,253341.567
SLV,Metal ores,1995,220664.989
SLV,Metal ores,1996,262551.159
SLV,Metal ores,1997,4340.739
SLV,Metal ores,1998,196040.103
SLV,Metal ores,1999,325308.976
SLV,Metal ores,2000,268652.333
SLV,Metal ores,2001,435756.071
SLV,Metal ores,2002,392776.252
SLV,Metal ores,2003,380958.424
SLV,Metal ores,2004,387050.516
SLV,Metal ores,2005,345614.685
SLV,Metal ores,2006,439432.345
SLV,Metal ores,2007,356495.835
SLV,Metal ores,2008,380515.428
SLV,Metal ores,2009,166251.329
SLV,Metal ores,2010,241347.417
SLV,Metal ores,2011,246103.894
SLV,Metal ores,2012,281396.794
SLV,Metal ores,2013,367331.406
SLV,Metal ores,2014,348210.812
SLV,Metal ores,2015,342157.621107
SLV,Metal ores,2016,336104.430214
SLV,Metal ores,2017,330051.239321
SLV,Non-metallic minerals,1970,1420871.5236
SLV,Non-metallic minerals,1971,1384464.2791
SLV,Non-metallic minerals,1972,1634668.4319
SLV,Non-metallic minerals,1973,1742557.29775
SLV,Non-metallic minerals,1974,2106565.2391
SLV,Non-metallic minerals,1975,2505881.2975
SLV,Non-metallic minerals,1976,2403160.53705
SLV,Non-metallic minerals,1977,2812841.27485
SLV,Non-metallic minerals,1978,3162682.64075
SLV,Non-metallic minerals,1979,2912799.14895
SLV,Non-metallic minerals,1980,3121386.11025
SLV,Non-metallic minerals,1981,2962096.4221
SLV,Non-metallic minerals,1982,2859861.77025
SLV,Non-metallic minerals,1983,3014569.78035
SLV,Non-metallic minerals,1984,3011727.5163
SLV,Non-metallic minerals,1985,3297171.1257
SLV,Non-metallic minerals,1986,3422687.5714
SLV,Non-metallic minerals,1987,4855358.86935
SLV,Non-metallic minerals,1988,4942282.91155
SLV,Non-metallic minerals,1989,5048711.84595
SLV,Non-metallic minerals,1990,5478907.39385
SLV,Non-metallic minerals,1991,5626032.5744
SLV,Non-metallic minerals,1992,4685151.25335
SLV,Non-metallic minerals,1993,7352638.46855
SLV,Non-metallic minerals,1994,7708809.6824
SLV,Non-metallic minerals,1995,8372594.21895
SLV,Non-metallic minerals,1996,8684014.0013
SLV,Non-metallic minerals,1997,8854264.4384
SLV,Non-metallic minerals,1998,8756609.93
SLV,Non-metallic minerals,1999,9326325.15345
SLV,Non-metallic minerals,2000,7542056.6673
SLV,Non-metallic minerals,2001,8546483.16385
SLV,Non-metallic minerals,2002,9080932.5336
SLV,Non-metallic minerals,2003,9668304.91555
SLV,Non-metallic minerals,2004,7886129.17605
SLV,Non-metallic minerals,2005,7878758.62005
SLV,Non-metallic minerals,2006,8361422.60575
SLV,Non-metallic minerals,2007,8236610.2088
SLV,Non-metallic minerals,2008,7635308.73385
SLV,Non-metallic minerals,2009,8297515.80685
SLV,Non-metallic minerals,2010,9291455.55445
SLV,Non-metallic minerals,2011,9289158.81165
SLV,Non-metallic minerals,2012,9184461.12025
SLV,Non-metallic minerals,2013,9131539.805839999
SLV,Non-metallic minerals,2014,9072082.22744
SLV,Non-metallic minerals,2015,9062682.85134
SLV,Non-metallic minerals,2016,9053283.47523
SLV,Non-metallic minerals,2017,9043884.09912
SOM,Biomass,1970,20233256.8164
SOM,Biomass,1971,19977218.4103
SOM,Biomass,1972,21290178.25
SOM,Biomass,1973,20172983.4529
SOM,Biomass,1974,19070543.7186
SOM,Biomass,1975,21262323.1564
SOM,Biomass,1976,21114868.909
SOM,Biomass,1977,22406117.6936
SOM,Biomass,1978,23422547.2506
SOM,Biomass,1979,23766834.4652
SOM,Biomass,1980,26140556.7671
SOM,Biomass,1981,26753011.6101
SOM,Biomass,1982,27645237.5616
SOM,Biomass,1983,27022037.7093
SOM,Biomass,1984,26986553.5285
SOM,Biomass,1985,29032013.6981
SOM,Biomass,1986,28259517.7627
SOM,Biomass,1987,30596917.9507
SOM,Biomass,1988,31206239.1959
SOM,Biomass,1989,31435101.6636
SOM,Biomass,1990,29015568.1902
SOM,Biomass,1991,23869020.5641
SOM,Biomass,1992,21698703.9208
SOM,Biomass,1993,23675974.533
SOM,Biomass,1994,26818285.4244
SOM,Biomass,1995,28965987.3586
SOM,Biomass,1996,29437414.7992
SOM,Biomass,1997,30809920.5688
SOM,Biomass,1998,30190467.9737
SOM,Biomass,1999,31089761.7888
SOM,Biomass,2000,31115918.1392
SOM,Biomass,2001,30964483.0833
SOM,Biomass,2002,32744072.9388
SOM,Biomass,2003,34355848.5023
SOM,Biomass,2004,34970551.7884
SOM,Biomass,2005,36535480.3042
SOM,Biomass,2006,37972558.646
SOM,Biomass,2007,35205008.9744
SOM,Biomass,2008,34664817.6871
SOM,Biomass,2009,35987613.1647
SOM,Biomass,2010,36668703.7579
SOM,Biomass,2011,38422681.2951
SOM,Biomass,2012,38210119.5464
SOM,Biomass,2013,38377204.8659
SOM,Biomass,2014,38011289.9108
SOM,Biomass,2015,38257411.4339
SOM,Biomass,2016,38723466.057
SOM,Biomass,2017,39189520.6802
SOM,Fossil fuels,1970,0.0
SOM,Fossil fuels,1971,0.0
SOM,Fossil fuels,1972,0.0
SOM,Fossil fuels,1973,0.0
SOM,Fossil fuels,1974,0.0
SOM,Fossil fuels,1975,0.0
SOM,Fossil fuels,1976,0.0
SOM,Fossil fuels,1977,0.0
SOM,Fossil fuels,1978,0.0
SOM,Fossil fuels,1979,0.0
SOM,Fossil fuels,1980,0.0
SOM,Fossil fuels,1981,0.0
SOM,Fossil fuels,1982,0.0
SOM,Fossil fuels,1983,0.0
SOM,Fossil fuels,1984,0.0
SOM,Fossil fuels,1985,0.0
SOM,Fossil fuels,1986,0.0
SOM,Fossil fuels,1987,0.0
SOM,Fossil fuels,1988,0.0
SOM,Fossil fuels,1989,0.0
SOM,Fossil fuels,1990,0.0
SOM,Fossil fuels,1991,0.0
SOM,Fossil fuels,1992,0.0
SOM,Fossil fuels,1993,0.0
SOM,Fossil fuels,1994,0.0
SOM,Fossil fuels,1995,0.0
SOM,Fossil fuels,1996,0.0
SOM,Fossil fuels,1997,0.0
SOM,Fossil fuels,1998,0.0
SOM,Fossil fuels,1999,0.0
SOM,Fossil fuels,2000,0.0
SOM,Fossil fuels,2001,0.0
SOM,Fossil fuels,2002,0.0
SOM,Fossil fuels,2003,0.0
SOM,Fossil fuels,2004,0.0
SOM,Fossil fuels,2005,0.0
SOM,Fossil fuels,2006,0.0
SOM,Fossil fuels,2007,0.0
SOM,Fossil fuels,2008,0.0
SOM,Fossil fuels,2009,0.0
SOM,Fossil fuels,2010,0.0
