ISO,Name,gppd_idnr,latitude,longitude,Cooling System,Fuel,ELECPRODi
FRA,Cuxac-Cabardès,WRI1024236,43.3905,2.279,No Water Cooling,Wind,21.94
FRA,Cuxac-Cabardès,WRI1025364,43.3905,2.279,No Water Cooling,Hydro,5.66
FRA,DAMPIERRE,WRI1002720,47.7321,2.5185,Cooling tower,Nuclear,21525.72
FRA,DIRINON,WRI1002721,48.39,-4.26,Cooling tower,Oil,181.83
FRA,DK6,WRI1002722,51.0482,2.3255,Cooling tower,Gas,3202.42
FRA,DONZERE MONDRAGON,WRI1002723,44.3037,4.7423,No Water Cooling,Hydro,1013.1
FRA,Damazan,WRI1025307,44.2889,0.2751,No Water Cooling,Solar,2.95
FRA,Damery,WRI1024411,49.7306,2.7362,No Water Cooling,Wind,20.84
FRA,Dannes,WRI1025423,50.5928,1.6061,Once-through cooling,Biomass,10.69916729750189
FRA,Dargies,WRI1024313,49.6988,1.9814,No Water Cooling,Wind,21.94
FRA,Daumazan-sur-Arize,WRI1024448,43.1448,1.3038,No Water Cooling,Solar,16.97
FRA,Dehlingen,WRI1024325,48.9856,7.1811,No Water Cooling,Wind,21.94
FRA,Delouze-Rosières,WRI1024009,48.5658,5.5315,No Water Cooling,Wind,43.89
FRA,Derval,WRI1024100,47.6577,-1.6776,No Water Cooling,Wind,31.08
FRA,Destry,WRI1024306,48.9456,6.5856,No Water Cooling,Wind,21.94
FRA,Digoin,WRI1025200,46.4891,4.0253,No Water Cooling,Solar,3.27
FRA,Dijon,WRI1024609,47.3231,5.0374,Once-through cooling,Biomass,61.86313398940195
FRA,Dijon,WRI1025707,47.3231,5.0374,No Water Cooling,Solar,1.44
FRA,Dinéault,WRI1025615,48.2166,-4.1674,No Water Cooling,Wind,2.19
FRA,Dio-et-Valquières,WRI1024360,43.6688,3.2212,No Water Cooling,Wind,21.89
FRA,Diou,WRI1024220,46.5226,3.7361,No Water Cooling,Solar,18.62
